lncipediaGeneID,ensemblGeneID
lnc-DGCR6-6,ENSG00000273032.1
DGCR11,ENSG00000273311.1
lnc-ESS2-3,ENSG00000281530.1
lnc-ARVCF-4,ENSG00000268292.1
lnc-IGLL1-1,ENSG00000228315.11
lnc-IGLL1-1,ENSG00000273000.5
ADORA2A-AS1,ENSG00000178803.10
lnc-LRP5L-4,ENSG00000231933.7
lnc-MORC2-2,ENSG00000269987.1
lnc-MORC2-1,ENSG00000269972.1
lnc-PRR14L-5,ENSG00000128254.13
RFPL3S,ENSG00000205853.10
lnc-NAGA-1,ENSG00000270083.1
lnc-SERHL2-4,ENSG00000270022.3
LINC00207,ENSG00000187012.10
GTSE1-DT,ENSG00000277232.2
LINC01644,ENSG00000218357.3
lnc-BRD1-8,ENSG00000281732.1
LINC01310,ENSG00000205632.3
lnc-BRD1-23,ENSG00000188511.12
CNTN4-AS1,ENSG00000237990.3
EGOT,ENSG00000235978.6
SRGAP3-AS3,ENSG00000227929.4
lnc-TADA3-1,ENSG00000269886.1
lnc-IL17RC-2,ENSG00000269894.1
lnc-CRELD1-4,ENSG00000269982.1
EAF1-AS1,ENSG00000249786.7
lnc-OXNAD1-1,ENSG00000269391.1
PLCL2-AS1,ENSG00000226441.2
LINC00692,ENSG00000230891.6
lnc-GOLGA4-2,ENSG00000271653.1
lnc-LRRFIP2-3,ENSG00000270194.1
lnc-ITGA9-2,ENSG00000198590.11
lnc-TRAK1-5,ENSG00000281160.1
VIPR1-AS1,ENSG00000232354.8
lnc-KRBOX1-1,ENSG00000273328.5
lnc-TOPAZ1-7,ENSG00000271192.1
lnc-ZNF35-1,ENSG00000272077.1
lnc-RBM6-4,ENSG00000228008.1
RBM5-AS1,ENSG00000281691.1
lnc-SPATA12-2,ENSG00000272202.1
ADAMTS9-AS1,ENSG00000241158.5
lnc-ADAMTS9-7,ENSG00000270059.1
lnc-ARL6IP5-1,ENSG00000244513.6
lnc-GPR27-12,ENSG00000274387.1
lnc-GPR27-10,ENSG00000270562.1
LINC01990,ENSG00000273125.1
IGSF11-AS1,ENSG00000239877.2
lnc-COX17-1,ENSG00000239994.2
lnc-KALRN-1,ENSG00000260391.2
TMCC1-AS1,ENSG00000271270.5
lnc-OTOL1-5,ENSG00000269888.1
lnc-MYNN-5,ENSG00000269889.1
lnc-ACTRT3-3,ENSG00000269984.1
lnc-GPR160-1,ENSG00000268220.1
LINC00578,ENSG00000228561.2
lnc-MFN1-1,ENSG00000242539.2
lnc-USP13-4,ENSG00000270178.1
lnc-CCDC39-1,ENSG00000285336.1
lnc-CHRD-10,ENSG00000224153.3
IGF2BP2-AS1,ENSG00000163915.7
lnc-TACC3-1,ENSG00000270195.1
lnc-OTOP1-6,ENSG00000253917.4
LINC01587,ENSG00000082929.8
KCNIP4-IT1,ENSG00000280650.1
lnc-PACRGL-5,ENSG00000250039.3
SEPSECS-AS1,ENSG00000281501.1
lnc-PI4K2B-4,ENSG00000271172.1
lnc-TLR10-3,ENSG00000271958.1
lnc-GSX2-7,ENSG00000269506.2
lnc-NOA1-1,ENSG00000269949.1
AFF1-AS1,ENSG00000284968.1
lnc-HERC5-1,ENSG00000285122.1
lnc-TIGD2-8,ENSG00000270720.1
lnc-PDHA2-2,ENSG00000271474.1
lnc-ZGRF1-3,ENSG00000251126.2
SNHG8,ENSG00000269893.6
lnc-SEC24D-1,ENSG00000281731.2
lnc-RPS3A-1,ENSG00000270681.1
FAM160A1-DT,ENSG00000270265.1
lnc-FBXW7-7,ENSG00000270302.1
lnc-FBXW7-6,ENSG00000270883.1
MIR4453HG,ENSG00000268471.6
lnc-CASP3-5,ENSG00000270426.1
lnc-PRIMPOL-7,ENSG00000271646.1
LINC02427,ENSG00000271538.5
lnc-SLC9A3-1,ENSG00000188242.4
lnc-NDUFS6-16,ENSG00000271119.1
lnc-C5orf49-1,ENSG00000250761.2
lnc-CMBL-5,ENSG00000271980.1
LINC02213,ENSG00000249160.4
LINC02109,ENSG00000259786.6
LINC02104,ENSG00000271334.5
LINC02118,ENSG00000248789.5
lnc-ESM1-1,ENSG00000240535.8
lnc-MAP3K1-1,ENSG00000228650.2
lnc-ZSWIM6-6,ENSG00000178722.12
lnc-SGTB-1,ENSG00000269961.1
lnc-SMN2-4,ENSG00000269983.1
lnc-AP3B1-1,ENSG00000253572.2
lnc-KIAA0825-1,ENSG00000270133.1
lnc-ERAP1-2,ENSG00000247121.6
lnc-FTMT-2,ENSG00000229855.8
lnc-SLC22A5-6,ENSG00000197536.11
lnc-TCF7-4,ENSG00000270177.1
lnc-CATSPER3-4,ENSG00000277619.1
lnc-SLC25A48-8,ENSG00000270021.1
lnc-MYOT-5,ENSG00000270697.1
SNHG4,ENSG00000281398.3
lnc-APBB3-3,ENSG00000283155.1
lnc-OR4F3-5,ENSG00000238035.8
lnc-OR4F3-4,ENSG00000250765.6
lnc-EXOC2-24,ENSG00000270937.1
lnc-FAM50B-1,ENSG00000238158.6
lnc-LYRM4-3,ENSG00000269985.1
lnc-NRN1-7,ENSG00000270174.1
lnc-FARS2-1,ENSG00000233064.2
lnc-F13A1-3,ENSG00000226281.2
lnc-F13A1-3,ENSG00000224532.2
lnc-SSR1-3,ENSG00000223342.2
lnc-BMP6-106,ENSG00000285219.1
lnc-PRL-14,ENSG00000227089.2
CASC15,ENSG00000272168.6
lnc-PRL-7,ENSG00000233358.2
lnc-C6orf62-1,ENSG00000272345.1
lnc-HIST1H2AI-3,ENSG00000281706.2
lnc-TNXB-1,ENSG00000284829.1
lnc-PRRT1-1,ENSG00000284954.1
lnc-HMGA1-2,ENSG00000225339.3
lnc-MTCH1-2,ENSG00000232598.2
lnc-GLO1-1,ENSG00000236355.2
lnc-CLIC5-1,ENSG00000231769.2
lnc-TNFRSF21-4,ENSG00000270761.1
lnc-C6orf141-1,ENSG00000235122.3
lnc-FBXO9-3,ENSG00000271367.1
lnc-KLHL31-8,ENSG00000271218.1
MLIP-AS1,ENSG00000235050.6
ZNF451-AS1,ENSG00000226803.7
lnc-KHDRBS2-1,ENSG00000250686.2
LINC00472,ENSG00000269966.1
LINC01626,ENSG00000223765.2
LINC02540,ENSG00000236635.2
lnc-RIPPLY2-1,ENSG00000237874.2
lnc-GRIK2-2,ENSG00000260000.2
lnc-CRYBG1-3,ENSG00000269919.1
lnc-TUBE1-6,ENSG00000270661.1
lnc-TUBE1-7,ENSG00000271208.1
lnc-RFPL4B-1,ENSG00000226440.7
LINC02523,ENSG00000224506.2
lnc-SAMD3-1,ENSG00000227678.7
lnc-TXLNB-3,ENSG00000231329.7
lnc-TXLNB-3,ENSG00000272446.5
lnc-GRM1-12,ENSG00000270638.1
lnc-EPM2A-1,ENSG00000270828.1
lnc-GRM1-1,ENSG00000235652.7
lnc-SHPRH-1,ENSG00000237468.2
lnc-TMEM242-8,ENSG00000271265.1
lnc-ZDHHC14-1,ENSG00000271040.1
lnc-SYTL3-2,ENSG00000203711.12
SOD2-OT1,ENSG00000285427.1
AIRN,ENSG00000268257.2
PACRG-AS3,ENSG00000225683.5
CAHM,ENSG00000270419.1
LINC00602,ENSG00000281832.1
lnc-FGFR1OP-20,ENSG00000233365.2
lnc-C6orf120-3,ENSG00000266896.1
lnc-PSMB1-6,ENSG00000271234.1
lnc-ELFN1-5,ENSG00000176349.11
lnc-PHF14-5,ENSG00000271185.1
lnc-ITGB8-8,ENSG00000267055.1
lnc-MACC1-3,ENSG00000271133.5
LINC01162,ENSG00000232790.2
lnc-HNRNPA2B1-10,ENSG00000270933.1
lnc-HOXA3-1,ENSG00000272801.1
lnc-EVX1-17,ENSG00000270182.1
JAZF1-AS1,ENSG00000234336.6
lnc-CHN2-4,ENSG00000285412.1
lnc-MPLKIP-7,ENSG00000227172.2
lnc-PSMA2-1,ENSG00000232006.8
lnc-GUSB-3,ENSG00000234185.2
lnc-TYW1-14,ENSG00000236531.2
lnc-GNAT3-1,ENSG00000232667.10
lnc-CLDN12-3,ENSG00000273299.1
lnc-PON1-1,ENSG00000236197.3
lnc-PILRB-1,ENSG00000272752.6
lnc-LRCH4-2,ENSG00000274272.1
LHFPL3-AS2,ENSG00000225329.3
lnc-CCDC71L-2,ENSG00000267052.1
lnc-SLC26A3-1,ENSG00000241764.3
lnc-CAPZA2-2,ENSG00000214188.9
lnc-FAM71F2-5,ENSG00000271553.1
lnc-COPG2-3,ENSG00000270823.1
lnc-MEST-7,ENSG00000271522.1
lnc-MKLN1-18,ENSG00000225144.2
lnc-STRA8-1,ENSG00000231794.5
lnc-STMP1-5,ENSG00000230649.2
lnc-PTN-1,ENSG00000228031.2
lnc-PRSS37-3,ENSG00000270157.1
lnc-FAM131B-2,ENSG00000268170.2
HTR5A-AS1,ENSG00000220575.7
lnc-CNPY1-2,ENSG00000216895.9
LINC00244,ENSG00000279418.1
FAM87A,ENSG00000182366.9
lnc-ERICH1-19,ENSG00000282021.1
KBTBD11-OT1,ENSG00000253696.2
lnc-ARHGEF10-1,ENSG00000270988.1
lnc-PINX1-84,ENSG00000269918.1
lnc-MTMR9-3,ENSG00000270076.1
FAM167A-AS1,ENSG00000184608.8
lnc-GATA4-1,ENSG00000255394.4
lnc-CTSB-3,ENSG00000255046.1
lnc-DEFB136-2,ENSG00000269899.1
lnc-ZNF705D-4,ENSG00000270074.1
lnc-ZNF705D-6,ENSG00000270154.1
lnc-MSR1-3,ENSG00000255076.2
lnc-MCM4-7,ENSG00000269924.1
lnc-SNAI2-10,ENSG00000271148.1
lnc-NPBWR1-2,ENSG00000271555.1
lnc-LYPLA1-1,ENSG00000260955.2
lnc-TGS1-1,ENSG00000254325.2
YTHDF3-AS1,ENSG00000270673.1
C8orf34-AS1,ENSG00000248801.6
LACTB2-AS1,ENSG00000246366.6
MSC-AS1,ENSG00000235531.9
lnc-GDAP1-1,ENSG00000253983.2
lnc-ZFHX4-2,ENSG00000270866.1
lnc-ZFHX4-2,ENSG00000271167.1
lnc-C8orf59-1,ENSG00000258256.1
lnc-MMP16-4,ENSG00000271156.1
lnc-GDF6-2,ENSG00000270131.1
lnc-MTDH-3,ENSG00000270077.1
lnc-ODF1-1,ENSG00000253633.1
AZIN1-AS1,ENSG00000253320.5
RAD21-AS1,ENSG00000253327.2
lnc-COLEC10-1,ENSG00000225885.6
lnc-DERL1-7,ENSG00000255325.2
ASAP1-IT2,ENSG00000280543.1
lnc-TG-2,ENSG00000270137.1
lnc-WISP1-2,ENSG00000261220.2
lnc-WISP1-4,ENSG00000253593.2
lnc-LY6E-7,ENSG00000177335.10
ZNF252P-AS1,ENSG00000255559.1
lnc-C9orf66-15,ENSG00000227155.7
lnc-C9orf66-3,ENSG00000227914.3
lnc-GLIS3-1,ENSG00000226669.2
lnc-DMAC1-6,ENSG00000235389.2
LINC01235,ENSG00000270547.5
lnc-LURAP1L-4,ENSG00000226197.2
LINC00583,ENSG00000205636.3
lnc-ELAVL2-1,ENSG00000283982.1
lnc-DMRTA1-4,ENSG00000231460.2
lnc-DMRTA1-7,ENSG00000269957.5
LINC01241,ENSG00000236306.2
lnc-ANKRD18B-6,ENSG00000226562.3
lnc-ARHGEF39-1,ENSG00000269900.3
lnc-MSMP-1,ENSG00000228843.2
lnc-PAX5-3,ENSG00000233242.2
lnc-ALDH1B1-1,ENSG00000223716.2
FAM95C,ENSG00000272934.1
FAM201A,ENSG00000204860.4
FAM74A1,ENSG00000215112.6
lnc-FOXD4L5-34,ENSG00000233651.2
lnc-FOXD4L5-25,ENSG00000234665.8
lnc-ANKRD20A4-18,ENSG00000170161.6
lnc-FOXD4L5-13,ENSG00000225411.2
lnc-PGM5-2,ENSG00000234394.8
lnc-TMEM252-2,ENSG00000233178.7
lnc-FAM189A2-1,ENSG00000229312.2
SMC5-AS1,ENSG00000268364.1
RORB-AS1,ENSG00000224825.2
lnc-TLE1-1,ENSG00000267559.5
lnc-RMI1-5,ENSG00000231616.8
lnc-RMI1-2,ENSG00000227463.2
LINC00484,ENSG00000235641.4
lnc-ZNF169-7,ENSG00000269946.1
lnc-ZNF169-7,ENSG00000269929.1
lnc-PTCH1-5,ENSG00000271384.1
lnc-ERCC6L2-12,ENSG00000271314.1
lnc-ERCC6L2-10,ENSG00000271659.1
lnc-ANKS6-3,ENSG00000270412.1
lnc-ALG2-6,ENSG00000271086.5
LINC00587,ENSG00000204250.3
lnc-OR13C4-3,ENSG00000226566.2
lnc-ABCA1-3,ENSG00000225002.2
lnc-SNX30-1,ENSG00000271631.1
lnc-TNC-21,ENSG00000228714.3
lnc-MRRF-3,ENSG00000269970.1
lnc-OR1J1-1,ENSG00000233616.2
lnc-PTGS1-2,ENSG00000229245.2
lnc-OR1J2-1,ENSG00000231465.2
lnc-NR6A1-1,ENSG00000231149.2
lnc-FPGS-2,ENSG00000227218.7
lnc-SH3GLB2-1,ENSG00000267834.1
lnc-PTPA-7,ENSG00000268707.1
lnc-GPR107-1,ENSG00000270755.1
lnc-FAM78A-3,ENSG00000236986.6
lnc-RXRA-3,ENSG00000223795.2
lnc-RXRA-3,ENSG00000228877.2
COL5A1-AS1,ENSG00000204011.4
PPP1R26-AS1,ENSG00000225361.3
lnc-PAXX-2,ENSG00000180539.7
lnc-UAP1L1-2,ENSG00000229257.2
lnc-UAP1L1-1,ENSG00000231864.2
ARRDC1-AS1,ENSG00000203993.4
lnc-ZMYND19-3,ENSG00000203987.2
LINC00106,ENSG00000236871.7
FAM239A,ENSG00000205664.10
INE2,ENSG00000281371.1
lnc-CXorf36-46,ENSG00000269902.1
lnc-CXorf36-46,ENSG00000270069.1
lnc-CCDC22-1,ENSG00000270012.1
PABPC1L2B-AS1,ENSG00000226725.2
TSIX,ENSG00000270641.1
lnc-RLIM-9,ENSG00000271199.1
FTX,ENSG00000271533.1
LINC00630,ENSG00000271147.7
XACT,ENSG00000241743.2
LINC00632,ENSG00000203930.10
lnc-GPR50-1,ENSG00000269993.1
lnc-PASD1-2,ENSG00000270052.1
lnc-DNASE1L1-1,ENSG00000280195.1
lnc-DNASE1L1-2,ENSG00000197180.2
lnc-TSPY2-6,ENSG00000273906.1
TTTY3B,ENSG00000280961.1
lnc-TSPAN1-1,ENSG00000227857.2
lnc-HENMT1-1,ENSG00000232971.2
lnc-VTCN1-3,ENSG00000271427.1
lnc-SEC24C-5,ENSG00000268584.1
lnc-PANK1-2,ENSG00000235100.3
lnc-TRIM44-1,ENSG00000254686.2
lnc-PPP2R5B-5,ENSG00000269038.1
lnc-SCN8A-2,ENSG00000261586.2
lnc-TMTC3-13,ENSG00000271327.1
lnc-TMTC3-13,ENSG00000271259.1
lnc-GLDN-1,ENSG00000259306.2
lnc-ALG1-3,ENSG00000267070.1
lnc-ERCC4-3,ENSG00000276564.1
lnc-RRN3-3,ENSG00000270580.5
lnc-DCTN5-2,ENSG00000260751.2
lnc-IL4R-2,ENSG00000245888.6
lnc-NPIPB7-1,ENSG00000270118.1
lnc-ZNF720-4,ENSG00000276867.1
lnc-TP53TG3-44,ENSG00000205452.4
LINC00273,ENSG00000256642.1
lnc-CYLD-1,ENSG00000270120.1
lnc-TOX3-1,ENSG00000261190.5
lnc-CDH8-8,ENSG00000269986.1
lnc-RIPOR1-1,ENSG00000270049.2
lnc-GFOD2-1,ENSG00000270165.1
LINC02139,ENSG00000278214.1
lnc-GINS2-2,ENSG00000270124.1
lnc-COX4I1-3,ENSG00000269898.1
lnc-COX4I1-2,ENSG00000270184.1
lnc-COX4I1-1,ENSG00000270159.1
LINC02132,ENSG00000268804.1
lnc-MTHFSD-62,ENSG00000268505.1
LINC02135,ENSG00000268532.1
lnc-FOXF1-3,ENSG00000269826.1
lnc-MTHFSD-6,ENSG00000270020.1
lnc-MAP1LC3B-9,ENSG00000270082.1
lnc-MAP1LC3B-8,ENSG00000269901.1
lnc-KLHDC4-74,ENSG00000269935.1
FAM157C,ENSG00000260528.4
lnc-CXCL16-1,ENSG00000261898.2
lnc-WSCD1-1,ENSG00000284837.1
lnc-SLC16A11-7,ENSG00000267047.1
lnc-SLC16A11-7,ENSG00000267532.5
lnc-PFAS-2,ENSG00000269947.1
lnc-PMP22-7,ENSG00000205325.1
lnc-CCDC144A-1,ENSG00000272815.1
LINC02090,ENSG00000230969.2
lnc-GRAPL-3,ENSG00000228157.4
lnc-AKAP10-2,ENSG00000270091.1
lnc-LGALS9B-7,ENSG00000266925.1
lnc-CDRT15L2-3,ENSG00000267075.1
lnc-MPPE1-1,ENSG00000267079.1
lnc-CIDEA-2,ENSG00000267643.1
lnc-CCDC178-3,ENSG00000267642.1
lnc-CHST8-5,ENSG00000266985.1
lnc-ZNF792-1,ENSG00000271171.1
lnc-LENG9-6,ENSG00000269873.1
lnc-ACVR2A-1,ENSG00000227902.2
lnc-UPP2-2,ENSG00000270557.1
lnc-CDCA7-1,ENSG00000270460.1
lnc-SPAG16-7,ENSG00000270659.1
lnc-CHPF-4,ENSG00000268603.1
lnc-SPP2-1,ENSG00000226442.2
lnc-ADA-3,ENSG00000283440.1
GHRLOS,ENSG00000240288.7
lnc-CLASP2-1,ENSG00000271324.1
lnc-CLASP2-1,ENSG00000271643.1
lnc-CLASP2-1,ENSG00000271020.1
LINC02082,ENSG00000242268.2
lnc-PAICS-3,ENSG00000269921.1
lnc-TMEM232-3,ENSG00000253613.2
lnc-ECI2-2,ENSG00000231811.2
LINCMD1,ENSG00000225613.2
lnc-LMBRD1-10,ENSG00000227706.3
lnc-FAM71F2-4,ENSG00000271344.1
LINC-PINT,ENSG00000271204.1
lnc-PRAG1-3,ENSG00000253893.2
lnc-PINX1-84,ENSG00000255310.2
lnc-PCM1-1,ENSG00000254054.2
LINC00279,ENSG00000232348.2
FAM41AY1,ENSG00000224989.2
FAM41AY2,ENSG00000226362.2
LINC00921,ENSG00000281005.1
lnc-ZNF500-1,ENSG00000266994.1
lnc-ROGDI-2,ENSG00000267077.1
PIK3CD-AS1,ENSG00000179840.5
LINC01555,ENSG00000180869.4
ADAMTSL4-AS1,ENSG00000203804.4
lnc-TEX35-1,ENSG00000213057.5
LINC00862,ENSG00000203721.6
IBA57-DT,ENSG00000203684.5
lnc-MRPL19-1,ENSG00000231172.2
SCHLAP1,ENSG00000281131.1
lnc-RTP4-5,ENSG00000228804.5
lnc-CHMP2B-1,ENSG00000281392.1
LINC01215,ENSG00000271856.1
LINC01098,ENSG00000231171.3
lnc-IRX1-5,ENSG00000249808.2
LINC02108,ENSG00000250127.1
LINC02219,ENSG00000253787.1
LINC02060,ENSG00000250156.3
LINC02115,ENSG00000248757.2
C2-AS1,ENSG00000281756.1
PANDAR,ENSG00000281450.1
lnc-URGCP-2,ENSG00000214783.9
MIR2052HG,ENSG00000254349.5
BAALC-AS2,ENSG00000236939.2
CCAT2,ENSG00000280997.1
MAN1B1-DT,ENSG00000268996.3
lnc-DYNLT3-1,ENSG00000226484.2
LINC01546,ENSG00000228459.3
FAM197Y5,ENSG00000225516.6
PCAT5,ENSG00000280719.1
LINC01553,ENSG00000235931.2
LINC01164,ENSG00000189275.3
lnc-SLC35C1-4,ENSG00000205106.4
lnc-CKAP4-2,ENSG00000257545.4
LINC00358,ENSG00000229578.2
LINC01148,ENSG00000258804.1
lnc-TBC1D28-6,ENSG00000273018.6
ZNF236-DT,ENSG00000264278.1
PRNT,ENSG00000180259.9
lnc-EYA2-3,ENSG00000267882.2
ADNP-AS1,ENSG00000259456.3
UMODL1-AS1,ENSG00000184385.2
LINC01664,ENSG00000235478.4
lnc-EIF2S2-4,ENSG00000272945.1
lnc-ASH2L-2,ENSG00000272128.1
lnc-PTPN2-9,ENSG00000267286.1
lnc-MIOS-3,ENSG00000272745.1
lnc-F11-2,ENSG00000272218.1
LINC02362,ENSG00000249096.6
LINC01827,ENSG00000271893.1
lnc-GALNT15-7,ENSG00000272529.1
lnc-SEC14L3-2,ENSG00000272689.1
lnc-SULF2-9,ENSG00000273451.1
lnc-SGSM3-3,ENSG00000272834.1
lnc-OST4-4,ENSG00000272148.1
LINC02084,ENSG00000272282.1
lnc-MTBP-5,ENSG00000272502.1
lnc-BEND4-2,ENSG00000272862.1
lnc-AGPAT4-1,ENSG00000272841.1
lnc-POLR2F-1,ENSG00000273214.1
lnc-PJA2-3,ENSG00000271849.1
lnc-MTFP1-3,ENSG00000273350.1
LINC02018,ENSG00000272690.5
lnc-TSTD2-2,ENSG00000228174.7
lnc-TMA16-1,ENSG00000273449.1
lnc-EMSY-3,ENSG00000272301.1
lnc-OSBPL1A-6,ENSG00000265752.2
lnc-HMGB2-15,ENSG00000272870.1
lnc-PITRM1-2,ENSG00000273001.1
LAMC1-AS1,ENSG00000224468.3
lnc-POTEH-6,ENSG00000272872.1
lnc-DALRD3-1,ENSG00000273211.1
lnc-GRK3-9,ENSG00000272798.1
LINC01680,ENSG00000233882.2
lnc-GPATCH4-3,ENSG00000272971.1
SFTPD-AS1,ENSG00000273372.1
lnc-GFOD1-2,ENSG00000272379.1
lnc-ISY1-1,ENSG00000273437.1
lnc-NHEJ1-1,ENSG00000272644.1
lnc-ZNF217-6,ENSG00000271774.1
lnc-ST3GAL4-55,ENSG00000255087.3
lnc-MID1-1,ENSG00000234129.7
lnc-HIST2H3PS2-4,ENSG00000273213.1
lnc-CCDC54-4,ENSG00000272597.1
ZNF503-AS2,ENSG00000272692.1
CNNM3-DT,ENSG00000273265.1
lnc-IRF4-22,ENSG00000271911.1
lnc-ACTL7B-2,ENSG00000231678.2
lnc-IL1RAP-1,ENSG00000273370.1
MTUS2-AS1,ENSG00000179141.9
lnc-AAGAB-3,ENSG00000270964.1
lnc-SMNDC1-2,ENSG00000273143.1
YEATS2-AS1,ENSG00000233885.7
lnc-ZNF37A-4,ENSG00000203496.9
CELF2-AS1,ENSG00000181800.5
lnc-ANKRD27-2,ENSG00000267213.4
lnc-KLHDC7B-2,ENSG00000273272.1
lnc-EPM2AIP1-3,ENSG00000272334.1
lnc-SCP2D1-1,ENSG00000273148.1
lnc-NUFIP1-2,ENSG00000223732.2
LINC00997,ENSG00000273014.1
lnc-CNPY1-10,ENSG00000273117.1
lnc-ZNF507-5,ENSG00000267465.6
lnc-PMP2-1,ENSG00000272425.1
lnc-LRIT2-4,ENSG00000271933.1
lnc-TMTC4-1,ENSG00000224356.5
lnc-AKR1B1-1,ENSG00000273297.1
lnc-SDE2-1,ENSG00000272562.1
PLS3-AS1,ENSG00000271826.5
LINC01607,ENSG00000272138.1
PACERR,ENSG00000273129.1
lnc-ESPN-5,ENSG00000271746.1
CADM3-AS1,ENSG00000225670.4
lnc-SH2B2-7,ENSG00000272219.1
lnc-S100A13-2,ENSG00000272030.1
NUP50-DT,ENSG00000273243.1
lnc-POLE4-15,ENSG00000270571.2
lnc-HIST1H2BJ-9,ENSG00000272312.1
lnc-TCF7L2-1,ENSG00000225292.2
lnc-ODF2-1,ENSG00000273186.1
lnc-SRPK2-7,ENSG00000272918.1
LINC01759,ENSG00000234546.3
lnc-YIPF3-1,ENSG00000271754.1
lnc-CTNNA3-1,ENSG00000224714.2
lnc-CGA-2,ENSG00000272008.1
lnc-DCTD-5,ENSG00000273180.1
lnc-SUSD5-1,ENSG00000272149.1
lnc-ATXN7-9,ENSG00000272181.1
ILF3-DT,ENSG00000267100.1
lnc-SHOC2-3,ENSG00000270589.1
lnc-HDDC2-5,ENSG00000237742.6
lnc-PPP1R3G-9,ENSG00000272142.1
lnc-MEI4-3,ENSG00000271945.1
lnc-MMRN2-2,ENSG00000272631.1
lnc-C5orf42-6,ENSG00000272103.1
lnc-MEGF10-3,ENSG00000271766.1
FGF14-AS2,ENSG00000272143.1
SNHG21,ENSG00000252690.3
lnc-CLEC2D-8,ENSG00000272917.1
lnc-HLA-B-2,ENSG00000272501.1
lnc-GPR89B-8,ENSG00000273059.1
lnc-FAM72B-4,ENSG00000228826.2
lnc-IMPDH1-3,ENSG00000273270.1
lnc-MBOAT4-3,ENSG00000271869.1
lnc-TIFA-4,ENSG00000272567.1
lnc-CYP27A1-1,ENSG00000272555.1
lnc-WDR5-4,ENSG00000273473.1
lnc-MRPL35-1,ENSG00000273080.1
lnc-DERL3-2,ENSG00000272973.1
lnc-NEK2-1,ENSG00000228792.2
lnc-EZH2-7,ENSG00000273314.1
ARF4-AS1,ENSG00000272146.5
LINC01708,ENSG00000224445.3
lnc-ROPN1B-9,ENSG00000272840.1
lnc-LRRC38-1,ENSG00000237445.2
lnc-GFM1-2,ENSG00000272440.1
LINC01082,ENSG00000269186.1
lnc-PRL-3,ENSG00000228772.2
lnc-TWSG1-2,ENSG00000273284.1
CDC37L1-DT,ENSG00000273061.1
lnc-EMSY-2,ENSG00000271757.1
lnc-CYS1-5,ENSG00000271787.1
lnc-CWC27-2,ENSG00000272370.1
lnc-TSPYL5-3,ENSG00000272249.1
lnc-AUNIP-1,ENSG00000272478.1
lnc-ACTR8-1,ENSG00000271976.1
lnc-EYA4-2,ENSG00000272428.1
lnc-SHPRH-7,ENSG00000272397.1
lnc-BCL11A-16,ENSG00000271955.1
LINC01135,ENSG00000234807.5
lnc-DPP6-2,ENSG00000272760.1
lnc-NEFM-2,ENSG00000272157.1
LINC02019,ENSG00000273356.1
lnc-BLNK-3,ENSG00000229418.2
lnc-CCDC7-16,ENSG00000273012.1
lnc-NYAP2-2,ENSG00000273301.1
lnc-ACTL10-1,ENSG00000271803.1
lnc-GFM1-8,ENSG00000271778.1
lnc-MFSD4B-5,ENSG00000271789.1
lnc-BRD3-1,ENSG00000273249.1
lnc-RBM15-3,ENSG00000273373.1
lnc-KXD1-3,ENSG00000268938.2
lnc-DCUN1D1-9,ENSG00000273261.1
lnc-ZFP57-13,ENSG00000272236.1
lnc-TEF-2,ENSG00000273424.1
lnc-SP3-6,ENSG00000273258.1
lnc-FRMD1-3,ENSG00000224417.2
lnc-FEZ2-3,ENSG00000273090.1
lnc-FZD5-2,ENSG00000272851.1
lnc-ST3GAL4-4,ENSG00000254607.2
lnc-WRB-7,ENSG00000272991.1
lnc-ANKRD30BL-7,ENSG00000272769.1
lnc-LRRTM3-5,ENSG00000273360.1
lnc-LRCH3-1,ENSG00000273375.1
lnc-PEX10-5,ENSG00000272420.1
MBNL1-AS1,ENSG00000229619.3
lnc-MZT2A-2,ENSG00000273073.1
lnc-RAB3GAP2-9,ENSG00000272823.1
lnc-PNO1-1,ENSG00000273275.1
lnc-PXDNL-2,ENSG00000272076.1
lnc-TUBGCP6-3,ENSG00000273137.1
lnc-PLGRKT-2,ENSG00000272866.1
lnc-RNF14-1,ENSG00000271871.1
lnc-ADH5-1,ENSG00000272777.1
LINC00896,ENSG00000236499.2
LINC02343,ENSG00000271850.1
lnc-ARHGEF16-2,ENSG00000272088.1
lnc-JCHAIN-1,ENSG00000272986.1
lnc-CELF3-3,ENSG00000250734.2
lnc-PSMG4-5,ENSG00000272320.1
lnc-ZBTB25-1,ENSG00000272909.1
lnc-TAF13-2,ENSG00000273382.1
ZNF674-AS1,ENSG00000230844.2
lnc-USP34-7,ENSG00000271889.1
lnc-GP9-5,ENSG00000273174.1
lnc-MRPL2-1,ENSG00000272170.1
lnc-PEX10-7,ENSG00000272161.1
lnc-HNRNPA3-7,ENSG00000271825.1
lnc-VPS8-2,ENSG00000272970.1
lnc-PPIL2-2,ENSG00000272954.1
lnc-DCLRE1C-1,ENSG00000272853.1
LINC02266,ENSG00000272727.1
lnc-CBWD2-2,ENSG00000272563.1
lnc-NES-2,ENSG00000272068.1
lnc-SCGB2B2-1,ENSG00000268751.1
lnc-ANKDD1B-2,ENSG00000272040.1
MIF-AS1,ENSG00000273295.1
lnc-SOD1-9,ENSG00000273091.1
lnc-CD320-3,ENSG00000271717.1
lnc-PREP-2,ENSG00000272102.1
lnc-MRPL43-2,ENSG00000272572.1
ST3GAL5-AS1,ENSG00000272564.1
lnc-RALGPS2-2,ENSG00000273384.1
